entorno;nombre;etapa;tipo;area_responsable;descripcion;monto_contrato;comuna;barrio;direccion;lat;lng;fecha_inicio;fecha_fin_inicial;plazo_meses;porcentaje_avance;imagen_1;imagen_2;imagen_3;imagen_4;licitacion_oferta_empresa;licitacion_anio;contratacion_tipo;nro_contratacion;cuit_contratista;beneficiarios;mano_obra;compromiso;destacada;ba_elige;link_interno;pliego_descarga;expediente-numero;estudio_ambiental_descarga;financiamiento;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 12;Escuela Primaria Com�n N� 14 Leopoldo Lugone: mejora edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$621.780,00;12;Villa Urquiza;Juramento 5775;-34,58201483;-58,4895664;2016-12-23;2017-06-03;6;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna12_escprimaria14_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna12_escprimaria14_foto2.jpg;;;Filip S.A.;2016;;;30708268093;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-12;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 15;Escuela Primaria Com�n N� 06 Delf��n Jijena: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$444.129,00;15;Villa Crespo;Olaya 1565;-34,60296544;-58,446379;2016-12-23;2017-06-03;6;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna15_escprimaria06_foto1.JPG;;;;Filip S.A.;2016;;;30708268093;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-15;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 12;Escuela Primaria Com�n N� 11 Fray Luis Beltr�n: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$710.606,00;12;Villa Urquiza;Capdevila 3156;-34,56821807;-58,49155051;2016-12-23;2017-06-03;6;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna12_escprimaria11_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria03_foto2.JPG;;;Filip S.A.;2016;;;30708268093;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-12;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 9;Escuela Primaria Com�n N� 03 Rep�blica Francesa: Mejora Edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$201.654,00;9;Liniers;Montiel 153;-34,64098195;-58,52634572;2017-04-19;2017-08-04;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria03_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna9_escprimaria03_foto2.JPG;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-9;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 10;Escuela Primaria Com�n N� 11 Rep�blica del Per�: mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;$357.597,00;10;Floresta;Gaona Av. 4763;-34,62738815;-58,48969888;2017-03-05;2017-07-31;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria11_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria11_foto2.jpg;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 10;Escuela Primaria Com�n N� 01 Prof. Jos� Onaindia: mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$1.787.987,00;10;Villa Luro;Rafaela 5159;-34,64001137;-58,49981338;2017-05-27;2017-06-03;1;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria01_foto1.JPG;;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 11;Escuela Primaria Com�n N� 02 Prof. Juan Jos� Millan: mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$1.191.991,00;11;Villa Del Parque;Helguera 3228;-34,59957293;-58,49475829;2017-03-20;2017-06-03;3;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escprimaria02_foto1.JPG;;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-la-comuna-11;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 10;Escuela Primaria Com�n N� 03 Emilio Gim�nez Zapiola: mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Instalaci�n El�ctrica;$238.398,00;10;Floresta;Gonzalez, Joaquin V. 180;-34,63107596;-58,47990215;2017-02-15;2017-06-15;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna10_escprimaria03_foto1.JPG;;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 1;Escuela Primaria Com�n N� 04 Cnel. De Marina Tomas Espora: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Instalaci�n El�ctrica, Sanitaria, Extracci�n En Cocina E Impermeabilizaci�n;$1.495.632,00;1;Constituci�n;Solis 1815;-34,62936675;-58,38931189;2017-01-31;2017-06-24;5;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna1_escprimaria04_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna1_escprimaria04_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna1_escprimaria04_foto3.jpg;;Mazhari S.A.;2017;;;30708896019;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-1;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 13;Escuela Primaria Com�n N� 12 Gran Mariscal Del Per� Ram�n Castilla: mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;$989.750,00;13;Colegiales;Conde 943;-34,57653931;-58,45234495;2017-04-03;2017-08-01;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna13_escprimaria12_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna13_escprimaria12_foto2.JPG;;;Mediterraneo S.A;2017;;;30566480618;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-13;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela Hospitalaria N� 03 Dr. Pedro De Elizalde: Mejora Edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;$449.321,00;4;Barracas;Montes De Oca, Manuel Av. 16;-34,62869453;-58,37774268;2017-02-10;2017-08-01;6;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela Primaria Com�n N� 03 Juan Mar��a Guti�rrez: Mejora Edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;$7.750.834,00;4;La Boca;Rocha 1226;-34,64182823;-58,36795169;2017-03-13;2017-07-11;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria03_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria03_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria03_foto3.jpg;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela Primaria Com�n N� 15 Arzobispo Mariano Antonio Espinosa: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;$208.937,00;4;Barracas;Montes De Oca, Manuel Av. 807;-34,6372199;-58,37496523;2017-02-10;2017-08-01;6;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 7;Escuela De Comercio N� 09 Jos� Ingenieros: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$589.409,00;7;Flores;Falcon, Ramon L.,Cnel. 2248;-34,62942256;-58,45991291;2017-04-03;2017-08-01;4;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_esccomercial09_foto1.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_esccomercial09_foto2.JPG;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_esccomercial09_foto3.JPG;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-7;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela Primaria Com�n N� 04 Jos� Jacinto Berruti: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$1.036.524,00;4;La Boca;Quinquela Martin, Benito 1081;-34,64239636;-58,36553509;2016-10-14;2017-01-08;3;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria04_foto1.JPG;;;;Radiotronica Construcciones S.A.;2016;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Jard��n de Infantes Integral N� 01 Benito Quinquela Martin: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$1.243.828,00;4;La Boca;Araoz De Lamadrid, Gregorio, Gral. 648;-34,63840752;-58,36145375;2016-10-14;2017-03-13;5;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_jardin01_foto1.JPG;;;;Radiotronica Construcciones S.A.;2016;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela Primaria Com�n N� 28 Francisco Pascasio Moreno: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Impermeabilizaci�n De Cubiertas;$829.219,00;4;Barracas;Salmun Feijoo, Jose Aaron 1073;-34,64407047;-58,37772631;2016-10-14;2017-03-13;5;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimaria28_foto1.JPG;;;;Radiotronica Construcciones S.A.;2016;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela T�cnica N� 04 Republica Del L��bano: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;$688.681,00;4;Barracas;Montes De Oca, Manuel Av. 121;-34,63019988;-58,37713812;2017-03-06;2017-08-01;5;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_esctecnica04_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_esctecnica04_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_esctecnica04_foto3.jpg;;Radiotronica Construcciones S.A.;2017;;;33709466939;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Plan 54 escuelas;Escuela Integral Interdisciplinaria N.� 17;Finalizada;Escuelas;Ministerio de Educaci�n;Primaria;$73.276.173,00;10;Villa Real;Lista, Ramon, Coronel 5448;-34,61591899;-58,52569681;2018-07-08;2019-10-07;13;100;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13237.jpg;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13237-2.jpg;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13237-3.jpg;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13237-4.jpg;Las Cortes S.R.L.;2018;Licitaci�n P�blica;;;;;SI;;;https://www.buenosaires.gob.ar/baobras/54-escuelas;;;;;;;;;;;;;;;;;;;;;;;
Plan 54 escuelas;Escuela Infantil N.� 9 D.E. 5;Finalizada;Escuelas;Ministerio de Educaci�n;Inicial;$89.500.372,11;4;Nueva Pompeya;Santo Domingo 4050;-34,65597866;-58,4070013;2018-05-20;2019-10-30;18;100;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13238.jpeg;;;;AGE Construcciones SRL;2018;Licitaci�n P�blica;;;;;;;;https://www.buenosaires.gob.ar/baobras/54-escuelas;;;;;;;;;;;;;;;;;;;;;;;
Plan 54 escuelas;Escuela De Bellas Artes Rogelio Yrurtia;Finalizada;Escuelas;Ministerio de Educaci�n;Media;$100.913.601,00;10;V�lez Sarsfield;Alberdi, Juan Bautista Av. 4139;-34,63936213;-58,48392023;2017-09-20;2019-02-28;17;100;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13239.jpeg;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13239-2.jpeg;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13239-3.jpeg;https://cdn.buenosaires.gob.ar/datosabiertos/datasets/ba-obras/fotos/13239-4.jpeg;Vidogar Construcciones S.A;2017;Licitaci�n P�blica;;30553433564;;35;;;;https://www.buenosaires.gob.ar/baobras/54-escuelas;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=128533;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 9;Escuela T�cnica N� 08 Paula Albarrac��n De Sarmiento: Mejora Edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;$21.360.626,00;9;Parque Avellaneda;Collivadino, Pio 436;-34,64048742;-58,48354684;2017-12-28;2019-02-25;14;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;KION SOCIEDAD ANONIMA INDUSTRIAL Y COMERCIAL;2017;;;;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-9;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=132246;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 7;Escuela De Recuperaci�n N� 08 Luis Vernet: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;;7;Parque Chacabuco;Hortiguera 742;-34,63100899;-58,44381081;;;;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;;;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-7;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 7;Escuela Primaria Com�n N� 05 Juan B. Pe�a: Mejora edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Restauraci�n, Puesta En Valor, Y Rehabilitaci�n General;;7;Flores;Trelles, Manuel R. 948;-34,61550763;-58,46018009;;;;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;;;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-7;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 5;Escuela Primaria Com�n N� 19 Florencio Balcarce: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;;5;Almagro;Acu�a De Figueroa, Francisco 850;-34,55085939;-58,45380474;2017-12-26;2018-03-26;3;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;Mazhari S.A.;2017;;;30708896019;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-5;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 15;Escuela T�cnica N� 34 Ing. Enrique Martin Hermitte: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;;15;Chacarita;Loyola 1500;-34,58865881;-58,44284718;;2018-03-30;;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;;;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-15;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela Primaria P/Adultos N� 29 Manuel Belgrano: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;;4;La Boca;Araoz De Lamadrid, Gregorio, Gral. 676;-34,638518;-58,36173027;;2018-01-06;;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_escprimariaadultos29_foto1.jpg;;;;;;;;;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 1;Jard��n De Infantes Com�n N� 03/03� San Telmo: Obras generales;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Reparaciones Varias;$3.400.429,00;1;San Telmo;Piedras 860;-34,61809914;-58,37729075;2017-11-21;2018-05-20;6;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;Hexacom S.A.;2017;;;30643202812;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-1;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=132889;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 13;Esc. Primaria Com�n N� 20 Vicealmirante Vicente E. Montes: Obras generales.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Instalaci�n El�ctrica, Sanitaria E Impermeabilizaci�n;$3.407.517,00;13;Nu�ez;Congreso 1553;-34,55085709;-58,45380465;2017-12-20;2018-04-19;4;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;CIA CENTRAL DE CONTRUCCIONES SRL;2017;;;30708008393;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-13;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=133596;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 6;Esc. Normal Superior N� 04 Estanislao Severo Zeballos: Obras generales;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Ampliaci�n Y Ejecuci�n De Nuevas Instalaciones: El�ctrica, Sanitaria, Gas, Y Termomec�nica;;6;Caballito;Rivadavia Av. 4950;-34,61792443;-58,435432;2018-03-01;2019-03-01;12;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna6_escsuperior4_foto1.jpg;;;;;2018;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-6;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 12;Esc. T�cnica N� 21 Fragata Escuela Libertad: Obras generales;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Ampliaci�n Y Rehabilitaci�n;$41.278.923,00;12;Coghlan;Nu�ez 3638;-34,556334;-58,477998;2017-11-23;2019-05-17;18;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna12_esctecnica21_foto1.jpg;;;;Igecors S.A.;2017;;;30683399333;;12;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-12;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=132498;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 10;Escuela Primaria Com�n N� 19 Fragata Ara Libertad: mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;;10;Floresta;Bonifacio, Jose 3650;-34,6373537;-58,47643826;2017-01-30;2017-06-21;5;100;https://cdn2.buenosaires.gob.ar/desarrollourbano/observatorio-de-obras/educacion_escprimaria19_2.jpg;;;;;2017;;;;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-10;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Esc. Primaria Com�n N� 24 Contraalmirante Martin Guerrico: Obras generales;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Instalaci�n El�ctrica E Impermeabilizaci�n;$3.028.051,00;4;Nueva Pompeya;Lynch 3536;-34,65194323;-58,40979087;2017-12-18;2018-04-17;4;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;Ibasa S.A.;2017;;;30696429886;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=133563;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 13;Ciclo B�sico De Formaci�n Ocupacional N� 03 Olga Cossettini: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;;13;Belgrano;Juramento 2945;-34,56498901;-58,46176415;;;;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;;;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-13;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 1;Escuela De Educ. Espec. N� 14 Constancio C. Vigil: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Accesibilidad, Remodelaci�n Y Ampliaci�n Edilicia;;1;San Telmo;Independencia Av. 668;-34,61740488;-58,37545169;;;;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_escespecial14_foto1.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_escespecial14_foto2.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_escespecial14_foto3.jpg;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_escespecial14_foto4.jpg;;;;;;;5;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-1;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 9;Esc. Primaria Com�n N° 12 Presb��tero Prof. V. Montes Carballo: Obras generales.;Finalizada;Escuelas;Ministerio de Educaci�n;Obras Para Mejoramiento Edilicio.;;9;Mataderos;Larraya 2055;-34,65759478;-58,49387228;2018-04-01;2019-10-31;18;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;;2018;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-9;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 7;Esc. Primaria Com�n N� 22 Antonio Abraham Zinny: Obras generales;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Reparaciones Varias;;7;Parque Chacabuco;Salas 565;-34,63207931;-58,43412537;2017-12-20;2019-03-15;15;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna7_escprimaria22_foto1.JPG;;;;Ingenor S.A;2017;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-7;https://buenosaires.gob.ar/areas/hacienda/compras/consulta/popup_detalle.php?tipo=licitacion&idlicitacion=133813;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 11;Escuela Domiciliaria N� 02: mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Ampliaci�n Y Remodelaci�n;;11;Villa Gral. Mitre;San Blas 2238;-34,60713844;-58,47322948;;;;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna11_escdomiciliaria02_foto1.JPG;;;;;;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-la-comuna-11;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 4;Escuela T�cnica N� 15 Maip�: Mejora edilicia.;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Ampliaci�n Y Remodelaci�n;;4;Barracas;Garcia, Martin Av. 874;-34,63406638;-58,37494657;;;;100;https://cdn2.buenosaires.gob.ar/baobras/editadas2/meigc_comuna4_esctecnica15_foto1.JPG;;;;;;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-4;;;;;;;;;;;;;;;;;;;;;;;
Obras en escuelas de Comuna 5;Escuela De Cer�mica N� 02: Mejora Edilicia;Finalizada;Escuelas;Ministerio de Educaci�n;Obra De Ampliaci�n Y Remodelaci�n;;5;Almagro;Bulnes 45;-34,6103232;-58,41853664;;;;100;https://cdn2.buenosaires.gob.ar/baobras/genericas/generica_escuelas.png;;;;;;;;;;;;;;https://www.buenosaires.gob.ar/baobras/obras-en-escuelas-de-comuna-5;;;;;;;;;;;;;;;;;;;;;;;
